ID,OrderID,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice
487,1007,Cus1262,Shirt,East,2063-07-31,12,40
488,1008,Cus1003,Shoes,West,2063-08-31,4,15
489,1009,Cus1044,Hat,North,2063-09-30,7,10
490,1010,Cus1323,Socks,South,2063-10-31,9,30
491,1011,Cus1388,Jacket,East,2063-11-30,6,35
492,1012,Cus1020,Gloves,West,2063-12-31,5,20
493,1013,Cus1311,Shirt,North,2064-01-31,8,50
494,1014,Cus1322,Shoes,South,2064-02-29,10,60
495,1015,Cus1251,Hat,East,2064-03-31,11,10
496,1016,Cus1008,Socks,West,2064-04-30,4,20
497,1017,Cus1236,Jacket,North,2064-05-31,3,30
498,1018,Cus1354,Gloves,South,2064-06-30,12,25
499,1019,Cus1170,Shoes,East,2064-07-31,5,15
500,1020,Cus1498,Hat,West,2064-08-31,7,50
501,1001,Cus1375,Shirt,North,2064-09-30,5,20
502,1002,Cus1409,Shoes,South,2064-10-31,10,50
503,1003,Cus1324,Hat,East,2064-11-30,7,15
504,1004,Cus1076,Socks,West,2064-12-31,3,5
505,1005,Cus1110,Jacket,North,2065-01-31,2,60
506,1006,Cus1386,Gloves,South,2065-02-28,8,25
507,1007,Cus1237,Shirt,East,2065-03-31,12,40
508,1008,Cus1459,Shoes,West,2065-04-30,4,15
509,1009,Cus1427,Hat,North,2065-05-31,7,10
510,1010,Cus1467,Socks,South,2065-06-30,9,30
511,1011,Cus1206,Jacket,East,2065-07-31,6,35
512,1012,Cus1041,Gloves,West,2065-08-31,5,20
513,1013,Cus1438,Shirt,North,2065-09-30,8,50
514,1014,Cus1091,Shoes,South,2065-10-31,10,60
515,1015,Cus1101,Hat,East,2065-11-30,11,10
516,1016,Cus1486,Socks,West,2065-12-31,4,20
517,1017,Cus1303,Jacket,North,2066-01-31,3,30
518,1018,Cus1129,Gloves,South,2066-02-28,12,25
519,1019,Cus1057,Shoes,East,2066-03-31,5,15
520,1020,Cus1157,Hat,West,2066-04-30,7,50
521,1001,Cus1206,Shirt,North,2066-05-31,5,20
522,1002,Cus1351,Shoes,South,2066-06-30,10,50
523,1003,Cus1086,Hat,East,2066-07-31,7,15
524,1004,Cus1066,Socks,West,2066-08-31,3,5
525,1005,Cus1133,Jacket,North,2066-09-30,2,60
526,1006,Cus1130,Gloves,South,2066-10-31,8,25
527,1007,Cus1293,Shirt,East,2066-11-30,12,40
528,1008,Cus1400,Shoes,West,2066-12-31,4,15
529,1009,Cus1056,Hat,North,2067-01-31,7,10
530,1010,Cus1424,Socks,South,2067-02-28,9,30
531,1011,Cus1152,Jacket,East,2067-03-31,6,35
532,1012,Cus1008,Gloves,West,2067-04-30,5,20
533,1013,Cus1020,Shirt,North,2067-05-31,8,50
534,1014,Cus1395,Shoes,South,2067-06-30,10,60
535,1015,Cus1393,Hat,East,2067-07-31,11,10
536,1016,Cus1401,Socks,West,2067-08-31,4,20
537,1017,Cus1264,Jacket,North,2067-09-30,3,30
538,1018,Cus1487,Gloves,South,2067-10-31,12,25
539,1019,Cus1128,Shoes,East,2067-11-30,5,15
540,1020,Cus1210,Hat,West,2067-12-31,7,50
541,1001,Cus1206,Shirt,North,2068-01-31,5,20
542,1002,Cus1492,Shoes,South,2068-02-29,10,50
543,1003,Cus1310,Hat,East,2068-03-31,7,15
544,1004,Cus1372,Socks,West,2068-04-30,3,5
545,1005,Cus1023,Jacket,North,2068-05-31,2,60
546,1006,Cus1358,Gloves,South,2068-06-30,8,25
547,1007,Cus1007,Shirt,East,2068-07-31,12,40
548,1008,Cus1326,Shoes,West,2068-08-31,4,15
549,1009,Cus1284,Hat,North,2068-09-30,7,10
550,1010,Cus1307,Socks,South,2068-10-31,9,30
551,1011,Cus1307,Jacket,East,2068-11-30,6,35
552,1012,Cus1375,Gloves,West,2068-12-31,5,20
553,1013,Cus1059,Shirt,North,2069-01-31,8,50
554,1014,Cus1202,Shoes,South,2069-02-28,10,60
555,1015,Cus1032,Hat,East,2069-03-31,11,10
556,1016,Cus1028,Socks,West,2069-04-30,4,20
557,1017,Cus1046,Jacket,North,2069-05-31,3,30
558,1018,Cus1308,Gloves,South,2069-06-30,12,25
559,1019,Cus1012,Shoes,East,2069-07-31,5,15
560,1020,Cus1153,Hat,West,2069-08-31,7,50
561,1001,Cus1040,Shirt,North,2069-09-30,5,20
562,1002,Cus1212,Shoes,South,2069-10-31,10,50
563,1003,Cus1156,Hat,East,2069-11-30,7,15
564,1004,Cus1259,Socks,West,2069-12-31,3,5
565,1005,Cus1217,Jacket,North,2070-01-31,2,60
566,1006,Cus1331,Gloves,South,2070-02-28,8,25
567,1007,Cus1004,Shirt,East,2070-03-31,12,40
568,1008,Cus1217,Shoes,West,2070-04-30,4,15
569,1009,Cus1054,Hat,North,2070-05-31,7,10
570,1010,Cus1430,Socks,South,2070-06-30,9,30
571,1011,Cus1440,Jacket,East,2070-07-31,6,35
572,1012,Cus1489,Gloves,West,2070-08-31,5,20
573,1013,Cus1397,Shirt,North,2070-09-30,8,50
574,1014,Cus1367,Shoes,South,2070-10-31,10,60
575,1015,Cus1441,Hat,East,2070-11-30,11,10
576,1016,Cus1353,Socks,West,2070-12-31,4,20
577,1017,Cus1420,Jacket,North,2071-01-31,3,30
578,1018,Cus1441,Gloves,South,2071-02-28,12,25
579,1019,Cus1228,Shoes,East,2071-03-31,5,15
580,1020,Cus1301,Hat,West,2071-04-30,7,50
581,1001,Cus1283,Shirt,North,2071-05-31,5,20
582,1002,Cus1263,Shoes,South,2071-06-30,10,50
583,1003,Cus1432,Hat,East,2071-07-31,7,15
584,1004,Cus1436,Socks,West,2071-08-31,3,5
585,1005,Cus1092,Jacket,North,2071-09-30,2,60
586,1006,Cus1352,Gloves,South,2071-10-31,8,25
587,1007,Cus1351,Shirt,East,2071-11-30,12,40
588,1008,Cus1054,Shoes,West,2071-12-31,4,15
589,1009,Cus1226,Hat,North,2072-01-31,7,10
590,1010,Cus1161,Socks,South,2072-02-29,9,30
591,1011,Cus1103,Jacket,East,2072-03-31,6,35
592,1012,Cus1440,Gloves,West,2072-04-30,5,20
593,1013,Cus1339,Shirt,North,2072-05-31,8,50
594,1014,Cus1253,Shoes,South,2072-06-30,10,60
595,1015,Cus1012,Hat,East,2072-07-31,11,10
596,1016,Cus1038,Socks,West,2072-08-31,4,20
597,1017,Cus1458,Jacket,North,2072-09-30,3,30
598,1018,Cus1497,Gloves,South,2072-10-31,12,25
599,1019,Cus1236,Shoes,East,2072-11-30,5,15
600,1020,Cus1472,Hat,West,2072-12-31,7,50
601,1001,Cus1191,Shirt,North,2073-01-31,5,20
602,1002,Cus1202,Shoes,South,2073-02-28,10,50
603,1003,Cus1101,Hat,East,2073-03-31,7,15
604,1004,Cus1077,Socks,West,2073-04-30,3,5
605,1005,Cus1154,Jacket,North,2073-05-31,2,60
606,1006,Cus1020,Gloves,South,2073-06-30,8,25
607,1007,Cus1372,Shirt,East,2073-07-31,12,40
608,1008,Cus1397,Shoes,West,2073-08-31,4,15
609,1009,Cus1308,Hat,North,2073-09-30,7,10
610,1010,Cus1297,Socks,South,2073-10-31,9,30
611,1011,Cus1089,Jacket,East,2073-11-30,6,35
612,1012,Cus1378,Gloves,West,2073-12-31,5,20
613,1013,Cus1475,Shirt,North,2074-01-31,8,50
614,1014,Cus1261,Shoes,South,2074-02-28,10,60
615,1015,Cus1030,Hat,East,2074-03-31,11,10
616,1016,Cus1186,Socks,West,2074-04-30,4,20
617,1017,Cus1486,Jacket,North,2074-05-31,3,30
618,1018,Cus1357,Gloves,South,2074-06-30,12,25
619,1019,Cus1364,Shoes,East,2074-07-31,5,15
620,1020,Cus1363,Hat,West,2074-08-31,7,50
621,1001,Cus1077,Shirt,North,2074-09-30,5,20
622,1002,Cus1382,Shoes,South,2074-10-31,10,50
623,1003,Cus1259,Hat,East,2074-11-30,7,15
624,1004,Cus1496,Socks,West,2074-12-31,3,5
625,1005,Cus1247,Jacket,North,2075-01-31,2,60
626,1006,Cus1057,Gloves,South,2075-02-28,8,25
627,1007,Cus1003,Shirt,East,2075-03-31,12,40
628,1008,Cus1301,Shoes,West,2075-04-30,4,15
629,1009,Cus1462,Hat,North,2075-05-31,7,10
630,1010,Cus1393,Socks,South,2075-06-30,9,30
631,1011,Cus1158,Jacket,East,2075-07-31,6,35
632,1012,Cus1387,Gloves,West,2075-08-31,5,20
633,1013,Cus1340,Shirt,North,2075-09-30,8,50
634,1014,Cus1219,Shoes,South,2075-10-31,10,60
635,1015,Cus1301,Hat,East,2075-11-30,11,10
636,1016,Cus1312,Socks,West,2075-12-31,4,20
637,1017,Cus1309,Jacket,North,2076-01-31,3,30
638,1018,Cus1107,Gloves,South,2076-02-29,12,25
639,1019,Cus1188,Shoes,East,2076-03-31,5,15
640,1020,Cus1175,Hat,West,2076-04-30,7,50
641,1001,Cus1069,Shirt,North,2076-05-31,5,20
642,1002,Cus1065,Shoes,South,2076-06-30,10,50
643,1003,Cus1361,Hat,East,2076-07-31,7,15
644,1004,Cus1025,Socks,West,2076-08-31,3,5
645,1005,Cus1265,Jacket,North,2076-09-30,2,60
646,1006,Cus1296,Gloves,South,2076-10-31,8,25
647,1007,Cus1094,Shirt,East,2076-11-30,12,40
648,1008,Cus1189,Shoes,West,2076-12-31,4,15
649,1009,Cus1131,Hat,North,2077-01-31,7,10
650,1010,Cus1252,Socks,South,2077-02-28,9,30
651,1011,Cus1225,Jacket,East,2077-03-31,6,35
652,1012,Cus1412,Gloves,West,2077-04-30,5,20
653,1013,Cus1208,Shirt,North,2077-05-31,8,50
654,1014,Cus1098,Shoes,South,2077-06-30,10,60
655,1015,Cus1424,Hat,East,2077-07-31,11,10
656,1016,Cus1408,Socks,West,2077-08-31,4,20
657,1017,Cus1402,Jacket,North,2077-09-30,3,30
658,1018,Cus1184,Gloves,South,2077-10-31,12,25
659,1019,Cus1121,Shoes,East,2077-11-30,5,15
660,1020,Cus1066,Hat,West,2077-12-31,7,50
661,1001,Cus1136,Shirt,North,2078-01-31,5,20
662,1002,Cus1155,Shoes,South,2078-02-28,10,50
663,1003,Cus1040,Hat,East,2078-03-31,7,15
664,1004,Cus1123,Socks,West,2078-04-30,3,5
665,1005,Cus1093,Jacket,North,2078-05-31,2,60
666,1006,Cus1219,Gloves,South,2078-06-30,8,25
667,1007,Cus1389,Shirt,East,2078-07-31,12,40
668,1008,Cus1372,Shoes,West,2078-08-31,4,15
669,1009,Cus1265,Hat,North,2078-09-30,7,10
670,1010,Cus1013,Socks,South,2078-10-31,9,30
671,1011,Cus1306,Jacket,East,2078-11-30,6,35
672,1012,Cus1481,Gloves,West,2078-12-31,5,20
673,1013,Cus1462,Shirt,North,2079-01-31,8,50
674,1014,Cus1436,Shoes,South,2079-02-28,10,60
675,1015,Cus1345,Hat,East,2079-03-31,11,10
676,1016,Cus1196,Socks,West,2079-04-30,4,20
677,1017,Cus1094,Jacket,North,2079-05-31,3,30
678,1018,Cus1151,Gloves,South,2079-06-30,12,25
679,1019,Cus1170,Shoes,East,2079-07-31,5,15
680,1020,Cus1456,Hat,West,2079-08-31,7,50
681,1001,Cus1452,Shirt,North,2079-09-30,5,20
682,1002,Cus1081,Shoes,South,2079-10-31,10,50
683,1003,Cus1286,Hat,East,2079-11-30,7,15
684,1004,Cus1467,Socks,West,2079-12-31,3,5
685,1005,Cus1285,Jacket,North,2080-01-31,2,60
686,1006,Cus1487,Gloves,South,2080-02-29,8,25
687,1007,Cus1222,Shirt,East,2080-03-31,12,40
688,1008,Cus1042,Shoes,West,2080-04-30,4,15
689,1009,Cus1287,Hat,North,2080-05-31,7,10
690,1010,Cus1324,Socks,South,2080-06-30,9,30
691,1011,Cus1119,Jacket,East,2080-07-31,6,35
692,1012,Cus1486,Gloves,West,2080-08-31,5,20
693,1013,Cus1435,Shirt,North,2080-09-30,8,50
694,1014,Cus1288,Shoes,South,2080-10-31,10,60
695,1015,Cus1478,Hat,East,2080-11-30,11,10
696,1016,Cus1017,Socks,West,2080-12-31,4,20
697,1017,Cus1023,Jacket,North,2081-01-31,3,30
698,1018,Cus1043,Gloves,South,2081-02-28,12,25
699,1019,Cus1041,Shoes,East,2081-03-31,5,15
700,1020,Cus1451,Hat,West,2081-04-30,7,50
701,1001,Cus1454,Shirt,North,2081-05-31,5,20
702,1002,Cus1345,Shoes,South,2081-06-30,10,50
703,1003,Cus1269,Hat,East,2081-07-31,7,15
704,1004,Cus1467,Socks,West,2081-08-31,3,5
705,1005,Cus1120,Jacket,North,2081-09-30,2,60
706,1006,Cus1047,Gloves,South,2081-10-31,8,25
707,1007,Cus1104,Shirt,East,2081-11-30,12,40
708,1008,Cus1118,Shoes,West,2081-12-31,4,15
709,1009,Cus1341,Hat,North,2082-01-31,7,10
710,1010,Cus1383,Socks,South,2082-02-28,9,30
711,1011,Cus1463,Jacket,East,2082-03-31,6,35
712,1012,Cus1105,Gloves,West,2082-04-30,5,20
713,1013,Cus1141,Shirt,North,2082-05-31,8,50
714,1014,Cus1215,Shoes,South,2082-06-30,10,60
715,1015,Cus1040,Hat,East,2082-07-31,11,10
716,1016,Cus1146,Socks,West,2082-08-31,4,20
717,1017,Cus1208,Jacket,North,2082-09-30,3,30
718,1018,Cus1346,Gloves,South,2082-10-31,12,25
719,1019,Cus1135,Shoes,East,2082-11-30,5,15
720,1020,Cus1466,Hat,West,2082-12-31,7,50
721,1001,Cus1275,Shirt,North,2083-01-31,5,20
722,1002,Cus1347,Shoes,South,2083-02-28,10,50
723,1003,Cus1500,Hat,East,2083-03-31,7,15
724,1004,Cus1363,Socks,West,2083-04-30,3,5
725,1005,Cus1020,Jacket,North,2083-05-31,2,60
726,1006,Cus1372,Gloves,South,2083-06-30,8,25
727,1007,Cus1023,Shirt,East,2083-07-31,12,40
728,1008,Cus1078,Shoes,West,2083-08-31,4,15
729,1009,Cus1193,Hat,North,2083-09-30,7,10
730,1010,Cus1293,Socks,South,2083-10-31,9,30
731,1011,Cus1330,Jacket,East,2083-11-30,6,35
732,1012,Cus1469,Gloves,West,2083-12-31,5,20
733,1013,Cus1484,Shirt,North,2084-01-31,8,50
734,1014,Cus1485,Shoes,South,2084-02-29,10,60
735,1015,Cus1143,Hat,East,2084-03-31,11,10
736,1016,Cus1039,Socks,West,2084-04-30,4,20
737,1017,Cus1053,Jacket,North,2084-05-31,3,30
738,1018,Cus1459,Gloves,South,2084-06-30,12,25
739,1019,Cus1036,Shoes,East,2084-07-31,5,15
740,1020,Cus1252,Hat,West,2084-08-31,7,50
741,1001,Cus1457,Shirt,North,2084-09-30,5,20
742,1002,Cus1470,Shoes,South,2084-10-31,10,50
743,1003,Cus1188,Hat,East,2084-11-30,7,15
744,1004,Cus1436,Socks,West,2084-12-31,3,5
745,1005,Cus1238,Jacket,North,2085-01-31,2,60
746,1006,Cus1282,Gloves,South,2085-02-28,8,25
747,1007,Cus1024,Shirt,East,2085-03-31,12,40
748,1008,Cus1342,Shoes,West,2085-04-30,4,15
749,1009,Cus1334,Hat,North,2085-05-31,7,10
750,1010,Cus1179,Socks,South,2085-06-30,9,30
751,1011,Cus1019,Jacket,East,2085-07-31,6,35
752,1012,Cus1272,Gloves,West,2085-08-31,5,20
753,1013,Cus1302,Shirt,North,2085-09-30,8,50
754,1014,Cus1482,Shoes,South,2085-10-31,10,60
755,1015,Cus1067,Hat,East,2085-11-30,11,10
756,1016,Cus1364,Socks,West,2085-12-31,4,20
757,1017,Cus1249,Jacket,North,2086-01-31,3,30
758,1018,Cus1067,Gloves,South,2086-02-28,12,25
759,1019,Cus1145,Shoes,East,2086-03-31,5,15
760,1020,Cus1139,Hat,West,2086-04-30,7,50
761,1001,Cus1203,Shirt,North,2086-05-31,5,20
762,1002,Cus1328,Shoes,South,2086-06-30,10,50
763,1003,Cus1092,Hat,East,2086-07-31,7,15
764,1004,Cus1154,Socks,West,2086-08-31,3,5
765,1005,Cus1262,Jacket,North,2086-09-30,2,60
766,1006,Cus1128,Gloves,South,2086-10-31,8,25
767,1007,Cus1338,Shirt,East,2086-11-30,12,40
768,1008,Cus1143,Shoes,West,2086-12-31,4,15
769,1009,Cus1240,Hat,North,2087-01-31,7,10
770,1010,Cus1155,Socks,South,2087-02-28,9,30
771,1011,Cus1061,Jacket,East,2087-03-31,6,35
772,1012,Cus1012,Gloves,West,2087-04-30,5,20
773,1013,Cus1388,Shirt,North,2087-05-31,8,50
774,1014,Cus1176,Shoes,South,2087-06-30,10,60
775,1015,Cus1495,Hat,East,2087-07-31,11,10
776,1016,Cus1206,Socks,West,2087-08-31,4,20
777,1017,Cus1451,Jacket,North,2087-09-30,3,30
778,1018,Cus1191,Gloves,South,2087-10-31,12,25
779,1019,Cus1286,Shoes,East,2087-11-30,5,15
780,1020,Cus1006,Hat,West,2087-12-31,7,50
781,1001,Cus1130,Shirt,North,2088-01-31,5,20
782,1002,Cus1371,Shoes,South,2088-02-29,10,50
783,1003,Cus1490,Hat,East,2088-03-31,7,15
784,1004,Cus1409,Socks,West,2088-04-30,3,5
785,1005,Cus1194,Jacket,North,2088-05-31,2,60
786,1006,Cus1445,Gloves,South,2088-06-30,8,25
787,1007,Cus1138,Shirt,East,2088-07-31,12,40
788,1008,Cus1208,Shoes,West,2088-08-31,4,15
789,1009,Cus1126,Hat,North,2088-09-30,7,10
790,1010,Cus1226,Socks,South,2088-10-31,9,30
791,1011,Cus1118,Jacket,East,2088-11-30,6,35
792,1012,Cus1222,Gloves,West,2088-12-31,5,20
793,1013,Cus1481,Shirt,North,2089-01-31,8,50
794,1014,Cus1098,Shoes,South,2089-02-28,10,60
795,1015,Cus1280,Hat,East,2089-03-31,11,10
796,1016,Cus1012,Socks,West,2089-04-30,4,20
797,1017,Cus1297,Jacket,North,2089-05-31,3,30
798,1018,Cus1475,Gloves,South,2089-06-30,12,25
799,1019,Cus1188,Shoes,East,2089-07-31,5,15
800,1020,Cus1456,Hat,West,2089-08-31,7,50
801,1001,Cus1134,Shirt,North,2089-09-30,5,20
802,1002,Cus1284,Shoes,South,2089-10-31,10,50
803,1003,Cus1191,Hat,East,2089-11-30,7,15
804,1004,Cus1246,Socks,West,2089-12-31,3,5
805,1005,Cus1063,Jacket,North,2090-01-31,2,60
806,1006,Cus1471,Gloves,South,2090-02-28,8,25
807,1007,Cus1208,Shirt,East,2090-03-31,12,40
808,1008,Cus1339,Shoes,West,2090-04-30,4,15
809,1009,Cus1383,Hat,North,2090-05-31,7,10
810,1010,Cus1005,Socks,South,2090-06-30,9,30
811,1011,Cus1058,Jacket,East,2090-07-31,6,35
812,1012,Cus1482,Gloves,West,2090-08-31,5,20
813,1013,Cus1332,Shirt,North,2090-09-30,8,50
814,1014,Cus1345,Shoes,South,2090-10-31,10,60
815,1015,Cus1105,Hat,East,2090-11-30,11,10
816,1016,Cus1153,Socks,West,2090-12-31,4,20
817,1017,Cus1257,Jacket,North,2091-01-31,3,30
818,1018,Cus1217,Gloves,South,2091-02-28,12,25
819,1019,Cus1470,Shoes,East,2091-03-31,5,15
820,1020,Cus1051,Hat,West,2091-04-30,7,50
821,1001,Cus1163,Shirt,North,2091-05-31,5,20
822,1002,Cus1285,Shoes,South,2091-06-30,10,50
823,1003,Cus1106,Hat,East,2091-07-31,7,15
824,1004,Cus1296,Socks,West,2091-08-31,3,5
825,1005,Cus1345,Jacket,North,2091-09-30,2,60
826,1006,Cus1208,Gloves,South,2091-10-31,8,25
827,1007,Cus1325,Shirt,East,2091-11-30,12,40
828,1008,Cus1075,Shoes,West,2091-12-31,4,15
829,1009,Cus1410,Hat,North,2092-01-31,7,10
830,1010,Cus1434,Socks,South,2092-02-29,9,30
831,1011,Cus1489,Jacket,East,2092-03-31,6,35
832,1012,Cus1172,Gloves,West,2092-04-30,5,20
833,1013,Cus1179,Shirt,North,2092-05-31,8,50
834,1014,Cus1045,Shoes,South,2092-06-30,10,60
835,1015,Cus1071,Hat,East,2092-07-31,11,10
836,1016,Cus1166,Socks,West,2092-08-31,4,20
837,1017,Cus1322,Jacket,North,2092-09-30,3,30
838,1018,Cus1307,Gloves,South,2092-10-31,12,25
839,1019,Cus1411,Shoes,East,2092-11-30,5,15
840,1020,Cus1294,Hat,West,2092-12-31,7,50
841,1001,Cus1220,Shirt,North,2093-01-31,5,20
842,1002,Cus1431,Shoes,South,2093-02-28,10,50
843,1003,Cus1224,Hat,East,2093-03-31,7,15
844,1004,Cus1005,Socks,West,2093-04-30,3,5
845,1005,Cus1106,Jacket,North,2093-05-31,2,60
846,1006,Cus1405,Gloves,South,2093-06-30,8,25
847,1007,Cus1250,Shirt,East,2093-07-31,12,40
848,1008,Cus1064,Shoes,West,2093-08-31,4,15
849,1009,Cus1091,Hat,North,2093-09-30,7,10
850,1010,Cus1161,Socks,South,2093-10-31,9,30
851,1011,Cus1313,Jacket,East,2093-11-30,6,35
852,1012,Cus1131,Gloves,West,2093-12-31,5,20
853,1013,Cus1460,Shirt,North,2094-01-31,8,50
854,1014,Cus1309,Shoes,South,2094-02-28,10,60
855,1015,Cus1377,Hat,East,2094-03-31,11,10
856,1016,Cus1141,Socks,West,2094-04-30,4,20
857,1017,Cus1197,Jacket,North,2094-05-31,3,30
858,1018,Cus1250,Gloves,South,2094-06-30,12,25
859,1019,Cus1472,Shoes,East,2094-07-31,5,15
860,1020,Cus1478,Hat,West,2094-08-31,7,50
861,1001,Cus1353,Shirt,North,2094-09-30,5,20
862,1002,Cus1159,Shoes,South,2094-10-31,10,50
863,1003,Cus1408,Hat,East,2094-11-30,7,15
864,1004,Cus1500,Socks,West,2094-12-31,3,5
865,1005,Cus1201,Jacket,North,2095-01-31,2,60
866,1006,Cus1232,Gloves,South,2095-02-28,8,25
867,1007,Cus1237,Shirt,East,2095-03-31,12,40
868,1008,Cus1162,Shoes,West,2095-04-30,4,15
869,1009,Cus1476,Hat,North,2095-05-31,7,10
870,1010,Cus1174,Socks,South,2095-06-30,9,30
871,1011,Cus1412,Jacket,East,2095-07-31,6,35
872,1012,Cus1334,Gloves,West,2095-08-31,5,20
873,1013,Cus1070,Shirt,North,2095-09-30,8,50
874,1014,Cus1114,Shoes,South,2095-10-31,10,60
875,1015,Cus1311,Hat,East,2095-11-30,11,10
876,1016,Cus1483,Socks,West,2095-12-31,4,20
877,1017,Cus1397,Jacket,North,2096-01-31,3,30
878,1018,Cus1395,Gloves,South,2096-02-29,12,25
879,1019,Cus1198,Shoes,East,2096-03-31,5,15
880,1020,Cus1167,Hat,West,2096-04-30,7,50
881,1001,Cus1379,Shirt,North,2096-05-31,5,20
882,1002,Cus1415,Shoes,South,2096-06-30,10,50
883,1003,Cus1186,Hat,East,2096-07-31,7,15
884,1004,Cus1323,Socks,West,2096-08-31,3,5
885,1005,Cus1351,Jacket,North,2096-09-30,2,60
886,1006,Cus1023,Gloves,South,2096-10-31,8,25
887,1007,Cus1079,Shirt,East,2096-11-30,12,40
888,1008,Cus1172,Shoes,West,2096-12-31,4,15
889,1009,Cus1391,Hat,North,2097-01-31,7,10
890,1010,Cus1337,Socks,South,2097-02-28,9,30
891,1011,Cus1067,Jacket,East,2097-03-31,6,35
892,1012,Cus1460,Gloves,West,2097-04-30,5,20
893,1013,Cus1243,Shirt,North,2097-05-31,8,50
894,1014,Cus1380,Shoes,South,2097-06-30,10,60
895,1015,Cus1454,Hat,East,2097-07-31,11,10
896,1016,Cus1302,Socks,West,2097-08-31,4,20
897,1017,Cus1410,Jacket,North,2097-09-30,3,30
898,1018,Cus1278,Gloves,South,2097-10-31,12,25
899,1019,Cus1195,Shoes,East,2097-11-30,5,15
900,1020,Cus1303,Hat,West,2097-12-31,7,50
901,1001,Cus1262,Shirt,North,2098-01-31,5,20
902,1002,Cus1144,Shoes,South,2098-02-28,10,50
903,1003,Cus1320,Hat,East,2098-03-31,7,15
904,1004,Cus1089,Socks,West,2098-04-30,3,5
905,1005,Cus1007,Jacket,North,2098-05-31,2,60
906,1006,Cus1083,Gloves,South,2098-06-30,8,25
907,1007,Cus1165,Shirt,East,2098-07-31,12,40
908,1008,Cus1482,Shoes,West,2098-08-31,4,15
909,1009,Cus1206,Hat,North,2098-09-30,7,10
910,1010,Cus1129,Socks,South,2098-10-31,9,30
911,1011,Cus1440,Jacket,East,2098-11-30,6,35
912,1012,Cus1020,Gloves,West,2098-12-31,5,20
913,1013,Cus1484,Shirt,North,2099-01-31,8,50
914,1014,Cus1398,Shoes,South,2099-02-28,10,60
915,1015,Cus1441,Hat,East,2099-03-31,11,10
916,1016,Cus1425,Socks,West,2099-04-30,4,20
917,1017,Cus1271,Jacket,North,2099-05-31,3,30
918,1018,Cus1479,Gloves,South,2099-06-30,12,25
919,1019,Cus1027,Shoes,East,2099-07-31,5,15
920,1020,Cus1325,Hat,West,2099-08-31,7,50
921,1001,Cus1071,Shirt,North,2099-09-30,5,20
922,1002,Cus1337,Shoes,South,2099-10-31,10,50
923,1003,Cus1249,Hat,East,2099-11-30,7,15
924,1004,Cus1170,Socks,West,2099-12-31,3,5
925,1005,Cus1399,Jacket,North,2100-01-31,2,60
926,1006,Cus1193,Gloves,South,2100-02-28,8,25
927,1007,Cus1143,Shirt,East,2100-03-31,12,40
928,1008,Cus1360,Shoes,West,2100-04-30,4,15
929,1009,Cus1214,Hat,North,2100-05-31,7,10
930,1010,Cus1023,Socks,South,2100-06-30,9,30
931,1011,Cus1322,Jacket,East,2100-07-31,6,35
932,1012,Cus1411,Gloves,West,2100-08-31,5,20
933,1013,Cus1285,Shirt,North,2100-09-30,8,50
934,1014,Cus1215,Shoes,South,2100-10-31,10,60
935,1015,Cus1093,Hat,East,2100-11-30,11,10
936,1016,Cus1205,Socks,West,2100-12-31,4,20
937,1017,Cus1167,Jacket,North,2101-01-31,3,30
938,1018,Cus1352,Gloves,South,2101-02-28,12,25
939,1019,Cus1365,Shoes,East,2101-03-31,5,15
940,1020,Cus1376,Hat,West,2101-04-30,7,50
941,1001,Cus1466,Shirt,North,2101-05-31,5,20
942,1002,Cus1006,Shoes,South,2101-06-30,10,50
943,1003,Cus1442,Hat,East,2101-07-31,7,15
944,1004,Cus1413,Socks,West,2101-08-31,3,5
945,1005,Cus1064,Jacket,North,2101-09-30,2,60
946,1006,Cus1003,Gloves,South,2101-10-31,8,25
947,1007,Cus1242,Shirt,East,2101-11-30,12,40
948,1008,Cus1325,Shoes,West,2101-12-31,4,15
949,1009,Cus1121,Hat,North,2102-01-31,7,10
950,1010,Cus1212,Socks,South,2102-02-28,9,30
951,1011,Cus1238,Jacket,East,2102-03-31,6,35
952,1012,Cus1001,Gloves,West,2102-04-30,5,20
953,1013,Cus1073,Shirt,North,2102-05-31,8,50
954,1014,Cus1278,Shoes,South,2102-06-30,10,60
955,1015,Cus1169,Hat,East,2102-07-31,11,10
956,1016,Cus1292,Socks,West,2102-08-31,4,20
957,1017,Cus1466,Jacket,North,2102-09-30,3,30
958,1018,Cus1224,Gloves,South,2102-10-31,12,25
959,1019,Cus1379,Shoes,East,2102-11-30,5,15
960,1020,Cus1294,Hat,West,2102-12-31,7,50
961,1001,Cus1091,Shirt,North,2103-01-31,5,20
962,1002,Cus1448,Shoes,South,2103-02-28,10,50
963,1003,Cus1404,Hat,East,2103-03-31,7,15
964,1004,Cus1496,Socks,West,2103-04-30,3,5
965,1005,Cus1415,Jacket,North,2103-05-31,2,60
966,1006,Cus1229,Gloves,South,2103-06-30,8,25
967,1007,Cus1331,Shirt,East,2103-07-31,12,40
968,1008,Cus1342,Shoes,West,2103-08-31,4,15
969,1009,Cus1374,Hat,North,2103-09-30,7,10
970,1010,Cus1295,Socks,South,2103-10-31,9,30
971,1011,Cus1136,Jacket,East,2103-11-30,6,35
972,1012,Cus1023,Gloves,West,2103-12-31,5,20
973,1013,Cus1453,Shirt,North,2104-01-31,8,50
